SimTime,SETUP.OUT,SETUP.BIT_GEN
88553198.4499963,1,1
88556396.8499926,1,1
88562793.649985,1,1
88575000,1,1
88575100,1,0
88575299.9999999,1,0
88575699.9999999,1,0
88576499.9999999,1,0
88578099.9999998,1,0
88581299.9999996,1,0
88587699.9999991,1,0
88600000,1,0
88600050.025,1,0.50025000058743962
88600100,1,1
88600199.9499998,1,1
88600399.8499996,1,1
88600799.6499991,1,1
88601599.2499982,1,1
88603198.4499963,1,1
88606396.8499926,1,1
88612793.649985,1,1
88620000,1,1
88620050.025,1,1
88620100,1,1
88620150.025,1,1
88620250.025,1,1
88620450.025,1,1
88620850.025,1,1
88621650.0249999,1,1
88623250.0249998,1,1
88625000,1,1
88625100,1,0
88625299.9999999,1,0
88625699.9999999,1,0
88626499.9999999,1,0
88628099.9999998,1,0
88631299.9999996,1,0
88637699.9999991,1,0
88650000,1,0
88650050.025,1,0.50025000058743962
88650100,1,1
88650150.025,1,1
88650250,0,1
88650250.025,0,1
88650450.025,0,1
88650850.025,0,1
88651650.0249999,0,1
88653250.0249998,0,1
88656450.0249996,0,1
88660000,0,1
88660100,0,1
88660299.9999999,0,1
88660699.9999999,0,1
88661499.9999999,0,1
88663099.9999998,0,1
88666299.9999996,0,1
88672699.9999991,0,1
88675000,0,1
88675100,0,0
88675299.9999999,0,0
88675699.9999999,0,0
88676499.9999999,0,0
88678099.9999998,0,0
88680000,0,0
88680050.025,0,0
88680100,0,0
88680150.025,0,0
88680250.025,0,0
88680450.025,0,0
88680850.025,0,0
88681650.0249999,0,0
88683250.0249998,0,0
88686450.0249996,0,0
88692850.0249992,0,0
88700000,0,0
88700050.025,0,0.50025000058743962
88700100,0,1
88700150.025,0,1
88700250,1,1
88700250.025,1,1
88700450.025,1,1
88700850.025,1,1
88701650.0249999,1,1
88703250.0249998,1,1
88706450.0249996,1,1
88710000,1,1
88710050.025,1,1
88710100,1,1
88710150.025,1,1
88710250.025,1,1
88710450.025,1,1
88710850.025,1,1
88711650.0249999,1,1
88713250.0249998,1,1
88716450.0249996,1,1
88720000,1,1
88720100,1,1
88720299.9999999,1,1
88720699.9999999,1,1
88721499.9999999,1,1
88723099.9999998,1,1
88725000,1,1
88725100,1,0
88725299.9999999,1,0
88725699.9999999,1,0
88726499.9999999,1,0
88728099.9999998,1,0
88731299.9999995,1,0
88737699.9999991,1,0
88750000,1,0
88750050.025,1,0.50025000058743962
88750100,1,1
88750150.025,1,1
88750250,0,1
88750250.025,0,1
88750450.025,0,1
88750850.025,0,1
88751650.0249999,0,1
88753250.0249998,0,1
88756450.0249996,0,1
88762850.0249992,0,1
88770000,0,1
88770100,0,1
88770299.9999999,0,1
88770699.9999999,0,1
88771499.9999999,0,1
88773099.9999998,0,1
88775000,0,1
88775100,0,0
88775299.9999999,0,0
88775699.9999999,0,0
88776499.9999999,0,0
88778099.9999998,0,0
88781299.9999995,0,0
88787699.9999991,0,0
88790000,0,0
88790050.025,0,0
88790100,0,0
88790150.025,0,0
88790250.025,0,0
88790450.025,0,0
88790850.025,0,0
88791650.0249999,0,0
88793250.0249998,0,0
88796450.0249996,0,0
88800000,0,0
88800050.025,0,0.50025000058743962
88800100,0,1
88800199.9499998,0,1
88800399.8499996,0,1
88800799.6499991,0,1
88801599.2499982,0,1
88803198.4499963,0,1
88806396.8499926,0,1
88810000,0,1
88810050.025,0,1
88810100,0,1
88810150.025,0,1
88810250.025,0,1
88810450.025,0,1
88810850.025,0,1
88811650.0249999,0,1
88813250.0249998,0,1
88816450.0249996,0,1
88820000,0,1
88820100,0,1
88820299.9999999,0,1
88820699.9999999,0,1
88821499.9999999,0,1
88823099.9999998,0,1
88825000,0,1
88825100,0,0
88825299.9999999,0,0
88825699.9999999,0,0
88826499.9999999,0,0
88828099.9999998,0,0
88830000,0,0
88830050.025,0,0
88830100,0,0
88830150.025,0,0
88830250.025,0,0
88830450.025,0,0
88830850.025,0,0
88831650.0249999,0,0
88833250.0249998,0,0
88836450.0249996,0,0
88840000,0,0
88840100,0,0
88840299.9999999,0,0
88840699.9999999,0,0
88841499.9999999,0,0
88843099.9999998,0,0
88846299.9999996,0,0
88850000,0,0
88850050.025,0,0.50025000058743962
88850100,0,1
88850199.9499998,0,1
88850399.8499996,0,1
88850799.6499991,0,1
88851599.2499982,0,1
88853198.4499963,0,1
88856396.8499926,0,1
88860000,0,1
88860050.025,0,1
88860100,0,1
88860150.025,0,1
88860250.025,0,1
88860450.025,0,1
88860850.025,0,1
88861650.0249999,0,1
88863250.0249998,0,1
88866450.0249996,0,1
88872850.0249992,0,1
88875000,0,1
88875100,0,0
88875299.9999999,0,0
88875699.9999999,0,0
88876499.9999999,0,0
88878099.9999998,0,0
88880000,0,0
88880100,0,0
88880299.9999999,0,0
88880699.9999999,0,0
88881499.9999999,0,0
88883099.9999998,0,0
88886299.9999995,0,0
88890000,0,0
88890050.025,0,0
88890100,0,0
88890150.025,0,0
88890250.025,0,0
88890450.025,0,0
88890850.025,0,0
88891650.0249999,0,0
88893250.0249998,0,0
88896450.0249996,0,0
88900000,0,0
88900050.025,0,0.50025000058743962
88900100,0,1
88900199.9499998,0,1
88900399.8499996,0,1
88900799.6499991,0,1
88901599.2499982,0,1
88903198.4499963,0,1
88906396.8499926,0,1
88910000,0,1
88910100,0,1
88910299.9999999,0,1
88910699.9999999,0,1
88911499.9999999,0,1
88913099.9999998,0,1
88916299.9999995,0,1
88920000,0,1
88920050.025,0,1
88920100,0,1
88920150.025,0,1
88920250.025,0,1
88920450.025,0,1
88920850.025,0,1
88921650.0249999,0,1
88923250.0249998,0,1
88925000,0,1
88925100,0,0
88925299.9999999,0,0
88925699.9999999,0,0
88926499.9999999,0,0
88928099.9999998,0,0
88931299.9999995,0,0
88937699.9999991,0,0
88950000,0,0
88950050.025,0,0.50025000058743962
88950100,0,1
88950150.025,0,1
88950250,1,1
88950250.025,1,1
88950450.025,1,1
88950850.025,1,1
88951650.0249999,1,1
88953250.0249998,1,1
88956450.0249996,1,1
88962850.0249992,1,1
88970000,1,1
88970100,1,1
88970299.9999999,1,1
88970699.9999999,1,1
88971499.9999999,1,1
88973099.9999998,1,1
88975000,1,1
88975100,1,0
88975299.9999999,1,0
88975699.9999999,1,0
88976499.9999999,1,0
88978099.9999998,1,0
88980000,1,0
88980050.025,1,0
88980100,1,0
88980150.025,1,0
88980250.025,1,0
88980450.025,1,0
88980850.025,1,0
88981650.0249999,1,0
88983250.0249998,1,0
88986450.0249996,1,0
88990000,1,0
88990100,1,0
88990300,1,0
88990699.9999999,1,0
88991499.9999999,1,0
88993099.9999998,1,0
88996299.9999996,1,0
89000000,1,0
89000050.025,1,0.50025000058743962
89000100,1,1
89000150.025,1,1
89000250,0,1
89000250.025,0,1
89000450.025,0,1
89000850.025,0,1
89001650.0249999,0,1
89003250.0249998,0,1
89006450.0249996,0,1
89012850.0249992,0,1
89020000,0,1
89020050.025,0,1
89020100,0,1
89020150.025,0,1
89020250.025,0,1
89020450.025,0,1
89020850.025,0,1
89021650.0249999,0,1
89023250.0249998,0,1
89025000,0,1
89025100,0,0
89025299.9999999,0,0
89025699.9999999,0,0
89026499.9999999,0,0
89028099.9999998,0,0
89030000,0,0
89030100,0,0
89030299.9999999,0,0
89030699.9999999,0,0
89031499.9999999,0,0
89033099.9999998,0,0
89036299.9999995,0,0
89042699.9999991,0,0
89050000,0,0
89050050.025,0,0.50025000058743962
89050100,0,1
89050150.025,0,1
89050250,1,1
89050250.025,1,1
89050450.025,1,1
89050850.025,1,1
89051650.0249999,1,1
89053250.0249998,1,1
89056450.0249996,1,1
89062850.0249992,1,1
89070000,1,1
89070050.025,1,1
89070100,1,1
89070150.025,1,1
89070250.025,1,1
89070450.025,1,1
89070850.025,1,1
89071650.0249999,1,1
89073250.0249998,1,1
89075000,1,1
89075100,1,0
89075299.9999999,1,0
89075699.9999999,1,0
89076499.9999999,1,0
89078099.9999998,1,0
89080000,1,0
89080100,1,0
89080299.9999999,1,0
89080699.9999999,1,0
89081499.9999999,1,0
89083099.9999998,1,0
89086299.9999996,1,0
89092699.9999991,1,0
89100000,1,0
89100050.025,1,0.50025000058743962
89100100,1,1
89100150.025,1,1
89100250,0,1
89100250.025,0,1
89100450.025,0,1
89100850.025,0,1
89101650.0249999,0,1
89103250.0249998,0,1
89106450.0249996,0,1
89112850.0249992,0,1
89120000,0,1
89120050.025,0,1
89120100,0,1
89120150.025,0,1
89120250.025,0,1
89120450.025,0,1
89120850.025,0,1
89121650.0249999,0,1
89123250.0249998,0,1
89125000,0,1
89125100,0,0
89125299.9999999,0,0
89125699.9999999,0,0
89126499.9999999,0,0
89128099.9999998,0,0
89131299.9999996,0,0
89137699.9999991,0,0
89150000,0,0
89150050.025,0,0.50025000058743962
89150100,0,1
89150150.025,0,1
89150250,1,1
89150250.025,1,1
89150450.025,1,1
89150850.025,1,1
89151650.0249999,1,1
89153250.0249998,1,1
89156450.0249996,1,1
89160000,1,1
89160050.025,1,1
89160100,1,1
89160150.025,1,1
89160250.025,1,1
89160450.025,1,1
89160850.025,1,1
89161650.0249999,1,1
89163250.0249998,1,1
89166450.0249996,1,1
89170000,1,1
89170100,1,1
89170299.9999999,1,1
89170699.9999999,1,1
89171499.9999999,1,1
89173099.9999998,1,1
89175000,1,1
89175100,1,0
89175299.9999999,1,0
89175699.9999999,1,0
89176499.9999999,1,0
89178099.9999998,1,0
89181299.9999996,1,0
89187699.9999991,1,0
89200000,1,0
89200050.025,1,0.50025000058743962
89200100,1,1
89200150.025,1,1
89200250,0,1
89200250.025,0,1
89200450.025,0,1
89200850.025,0,1
89201650.0249999,0,1
89203250.0249998,0,1
89206450.0249996,0,1
89212850.0249992,0,1
89220000,0,1
89220050.025,0,1
89220100,0,1
89220150.025,0,1
89220250.025,0,1
89220450.025,0,1
89220850.025,0,1
89221650.0249999,0,1
89223250.0249998,0,1
89225000,0,1
89225100,0,0
89225299.9999999,0,0
89225699.9999999,0,0
89226499.9999999,0,0
89228099.9999998,0,0
89230000,0,0
89230100,0,0
89230299.9999999,0,0
89230699.9999999,0,0
89231499.9999999,0,0
89233099.9999998,0,0
89236299.9999996,0,0
89242699.9999991,0,0
89250000,0,0
89250050.025,0,0.50025000058743962
89250100,0,1
89250150.025,0,1
89250250,1,1
89250250.025,1,1
89250450.025,1,1
89250850.025,1,1
89251650.0249999,1,1
89253250.0249998,1,1
89256450.0249996,1,1
89260000,1,1
89260100,1,1
89260299.9999999,1,1
89260699.9999999,1,1
89261499.9999999,1,1
89263099.9999998,1,1
89266299.9999996,1,1
89270000,1,1
89270050.025,1,1
89270100,1,1
89270150.025,1,1
89270250.025,1,1
89270450.025,1,1
89270850.025,1,1
89271650.0249999,1,1
89273250.0249998,1,1
89275000,1,1
89275100,1,0
89275299.9999999,1,0
89275699.9999999,1,0
89276499.9999999,1,0
89278099.9999998,1,0
89280000,1,0
89280100,1,0
89280299.9999999,1,0
89280699.9999999,1,0
89281499.9999999,1,0
89283099.9999998,1,0
89286299.9999996,1,0
89290000,1,0
89290050.025,1,0
89290100,1,0
89290150.025,1,0
89290250.025,1,0
89290450.025,1,0
89290850.025,1,0
89291650.0249999,1,0
89293250.0249998,1,0
89296450.0249996,1,0
89300000,1,0
89300050.025,1,0.50025000058743962
89300100,1,1
89300150.025,1,1
89300250,0,1
89300250.025,0,1
89300450.025,0,1
89300850.025,0,1
89301650.0249999,0,1
89303250.0249998,0,1
89306450.0249996,0,1
89310000,0,1
89310050.025,0,1
89310100,0,1
89310150.025,0,1
89310250.025,0,1
89310450.025,0,1
89310850.025,0,1
89311650.0249999,0,1
89313250.0249998,0,1
89316450.0249996,0,1
89322850.0249992,0,1
89325000,0,1
89325100,0,0
89325299.9999999,0,0
89325699.9999999,0,0
89326499.9999999,0,0
89328099.9999998,0,0
89330000,0,0
89330099.9999999,0,0
89330299.9999999,0,0
89330699.9999999,0,0
89331499.9999999,0,0
89333099.9999998,0,0
89336299.9999995,0,0
89342699.9999991,0,0
89350000,0,0
89350050.025,0,0.50025000058743962
89350100,0,1
89350150.025,0,1
89350250,1,1
89350250.025,1,1
89350450.025,1,1
89350850.025,1,1
89351650.0249999,1,1
89353250.0249998,1,1
89356450.0249996,1,1
89360000,1,1
89360050.025,1,1
89360100,1,1
89360150.025,1,1
89360250.025,1,1
89360450.025,1,1
89360850.025,1,1
89361650.0249999,1,1
89363250.0249998,1,1
89366450.0249996,1,1
89372850.0249992,1,1
89375000,1,1
89375100,1,0
89375299.9999999,1,0
89375699.9999999,1,0
89376499.9999999,1,0
89378099.9999998,1,0
89380000,1,0
89380100,1,0
89380299.9999999,1,0
89380699.9999999,1,0
89381499.9999999,1,0
89383099.9999998,1,0
89386299.9999995,1,0
89390000,1,0
89390050.025,1,0
89390100,1,0
89390150.025,1,0
89390250.025,1,0
89390450.025,1,0
89390850.025,1,0
89391650.0249999,1,0
89393250.0249998,1,0
89396450.0249996,1,0
89400000,1,0
89400050.025,1,0.50025000058743962
89400100,1,1
89400199.9499998,1,1
89400399.8499996,1,1
89400799.6499991,1,1
89401599.2499982,1,1
89403198.4499963,1,1
89406396.8499926,1,1
89412793.649985,1,1
89425000,1,1
89425100,1,0
89425299.9999999,1,0
89425699.9999999,1,0
89426499.9999999,1,0
89428099.9999998,1,0
89431299.9999995,1,0
89437699.9999991,1,0
89450000,1,0
89450050.025,1,0.50025000058743962
89450100,1,1
89450199.9499998,1,1
89450399.8499996,1,1
89450799.6499991,1,1
89451599.2499982,1,1
89453198.4499963,1,1
89456396.8499926,1,1
89460000,1,1
89460100,1,1
89460299.9999999,1,1
89460699.9999999,1,1
89461499.9999999,1,1
89463099.9999998,1,1
89466299.9999995,1,1
89472699.9999991,1,1
89475000,1,1
89475100,1,0
89475299.9999999,1,0
89475699.9999999,1,0
89476499.9999999,1,0
89478099.9999998,1,0
89481299.9999995,1,0
89487699.9999991,1,0
89490000,1,0
89490050.025,1,0
89490100,1,0
89490150.025,1,0
89490250.025,1,0
89490450.025,1,0
89490850.025,1,0
89491650.0249999,1,0
89493250.0249998,1,0
89496450.0249996,1,0
89500000,1,0
89500050.025,1,0.50025000058743962
89500100,1,1
89500150.025,1,1
89500250,0,1
89500250.025,0,1
89500450.025,0,1
89500850.025,0,1
89501650.0249999,0,1
89503250.0249998,0,1
89506450.0249996,0,1
89510000,0,1
89510100,0,1
89510299.9999999,0,1
89510699.9999999,0,1
89511499.9999999,0,1
89513099.9999998,0,1
89516299.9999995,0,1
89522699.9999991,0,1
89525000,0,1
89525100,0,0
89525299.9999999,0,0
89525699.9999999,0,0
89526499.9999999,0,0
89528099.9999998,0,0
89531299.9999996,0,0
89537699.9999991,0,0
89550000,0,0
89550050.025,0,0.50025000058743962
89550100,0,1
89550150.025,0,1
89550250.025,0,1
89550450.025,0,1
89550850.025,0,1
89551650.0249999,0,1
89553250.0249998,0,1
89556450.0249996,0,1
89560000,0,1
89560100,0,1
89560299.9999999,0,1
89560699.9999999,0,1
89561499.9999999,0,1
89563099.9999998,0,1
89566299.9999995,0,1
89570000,0,1
89570050.025,0,1
89570100,0,1
89570150.025,0,1
89570250.025,0,1
89570450.025,0,1
89570850.025,0,1
89571650.0249999,0,1
89573250.0249998,0,1
89575000,0,1
89575100,0,0
89575299.9999999,0,0
89575699.9999999,0,0
89576499.9999999,0,0
89578099.9999998,0,0
89580000,0,0
89580100,0,0
89580299.9999999,0,0
89580699.9999999,0,0
89581499.9999999,0,0
89583099.9999998,0,0
89586299.9999995,0,0
89592699.9999991,0,0
89600000,0,0
89600050.025,0,0.50025000058743962
89600100,0,1
89600199.9499998,0,1
89600399.8499996,0,1
89600799.6499991,0,1
89601599.2499982,0,1
89603198.4499963,0,1
89606396.8499926,0,1
89612793.649985,0,1
89620000,0,1
89620050.025,0,1
89620100,0,1
89620150.025,0,1
89620250.025,0,1
89620450.025,0,1
89620850.025,0,1
89621650.0249999,0,1
89623250.0249998,0,1
89625000,0,1
89625100,0,0
89625299.9999999,0,0
89625699.9999999,0,0
89626499.9999999,0,0
89628099.9999998,0,0
89630000,0,0
89630100,0,0
89630299.9999999,0,0
89630699.9999999,0,0
89631499.9999999,0,0
89633099.9999998,0,0
89636299.9999996,0,0
89642699.9999991,0,0
89650000,0,0
89650050.025,0,0.50025000058743962
89650100,0,1
89650150.025,0,1
89650250,1,1
89650250.025,1,1
89650450.025,1,1
89650850.025,1,1
89651650.0249999,1,1
89653250.0249998,1,1
89656450.0249996,1,1
89660000,1,1
89660100,1,1
89660299.9999999,1,1
89660699.9999999,1,1
89661499.9999999,1,1
89663099.9999998,1,1
89666299.9999995,1,1
89672699.9999991,1,1
89675000,1,1
89675100,1,0
89675299.9999999,1,0
89675699.9999999,1,0
89676499.9999999,1,0
89678099.9999998,1,0
89680000,1,0
89680050.025,1,0
89680100,1,0
89680150.025,1,0
89680250.025,1,0
89680450.025,1,0
89680850.025,1,0
89681650.0249999,1,0
89683250.0249998,1,0
89686450.0249996,1,0
89690000,1,0
89690100,1,0
89690299.9999999,1,0
89690699.9999999,1,0
89691499.9999999,1,0
89693099.9999998,1,0
89696299.9999995,1,0
89700000,1,0
89700050.025,1,0.50025000058743962
89700100,1,1
89700199.9499998,1,1
89700399.8499996,1,1
89700799.6499991,1,1
89701599.2499982,1,1
89703198.4499963,1,1
89706396.8499926,1,1
89710000,1,1
89710050.025,1,1
89710100,1,1
89710150.025,1,1
89710250.025,1,1
89710450.025,1,1
89710850.025,1,1
89711650.0249999,1,1
89713250.0249998,1,1
89716450.0249996,1,1
89720000,1,1
89720100,1,1
89720299.9999999,1,1
89720699.9999999,1,1
89721499.9999999,1,1
89723099.9999998,1,1
89725000,1,1
89725100,1,0
89725299.9999999,1,0
89725699.9999999,1,0
89726499.9999999,1,0
89728099.9999998,1,0
89731299.9999996,1,0
89737699.9999991,1,0
89740000,1,0
89740050.025,1,0
89740100,1,0
89740150.025,1,0
89740250.025,1,0
89740450.025,1,0
89740850.025,1,0
89741650.0249999,1,0
89743250.0249998,1,0
89746450.0249996,1,0
89750000,1,0
89750050.025,1,0.50025000058743962
89750100,1,1
89750199.9499998,1,1
89750399.8499996,1,1
89750799.6499991,1,1
89751599.2499982,1,1
89753198.4499963,1,1
89756396.8499926,1,1
89762793.649985,1,1
89775000,1,1
89775100,1,0
89775300,1,0
89775699.9999999,1,0
89776499.9999999,1,0
89778099.9999998,1,0
89781299.9999996,1,0
89787699.9999991,1,0
89790000,1,0
89790100,1,0
89790299.9999999,1,0
89790699.9999999,1,0
89791499.9999999,1,0
89793099.9999998,1,0
89796299.9999995,1,0
89800000,1,0
89800050.025,1,0.50025000058743962
89800100,1,1
89800199.9499998,1,1
89800399.8499996,1,1
89800799.6499991,1,1
89801599.2499982,1,1
89803198.4499963,1,1
89806396.8499925,1,1
89812793.649985,1,1
89825000,1,1
89825100,1,0
89825299.9999999,1,0
89825699.9999999,1,0
89826499.9999999,1,0
89828099.9999998,1,0
89831299.9999995,1,0
89837699.9999991,1,0
89850000,1,0
89850050.025,1,0.50025000058743962
89850100,1,1
89850199.9499998,1,1
89850399.8499996,1,1
89850799.6499991,1,1
89851599.2499982,1,1
89853198.4499963,1,1
89856396.8499925,1,1
89862793.649985,1,1
89870000,1,1
89870050.025,1,1
89870100,1,1
89870150.025,1,1
89870250.025,1,1
89870450.025,1,1
89870850.025,1,1
89871650.0249999,1,1
89873250.0249998,1,1
89875000,1,1
89875100,1,0
89875299.9999999,1,0
89875699.9999999,1,0
89876499.9999999,1,0
89878099.9999998,1,0
89881299.9999995,1,0
89887699.9999991,1,0
89900000,1,0
89900050.025,1,0.50025000058743962
89900100,1,1
89900150.025,1,1
89900250,0,1
89900250.025,0,1
89900450.025,0,1
89900850.025,0,1
89901650.0249999,0,1
89903250.0249998,0,1
89906450.0249996,0,1
89910000,0,1
89910100,0,1
89910299.9999999,0,1
89910699.9999999,0,1
89911499.9999999,0,1
89913099.9999998,0,1
89916299.9999996,0,1
89922699.9999991,0,1
89925000,0,1
89925100,0,0
89925299.9999999,0,0
89925699.9999999,0,0
89926499.9999999,0,0
89928099.9999998,0,0
89931299.9999995,0,0
89937699.9999991,0,0
89940000,0,0
89940050.025,0,0
89940100,0,0
89940150.025,0,0
89940250.025,0,0
89940450.025,0,0
89940850.025,0,0
89941650.0249999,0,0
89943250.0249998,0,0
89946450.0249996,0,0
89950000,0,0
89950050.025,0,0.50025000058743962
89950100,0,1
89950150.025,0,1
89950250,1,1
89950250.025,1,1
89950450.025,1,1
89950850.025,1,1
89951650.0249999,1,1
89953250.0249998,1,1
89956450.0249996,1,1
89960000,1,1
89960100,1,1
89960299.9999999,1,1
89960699.9999999,1,1
89961499.9999999,1,1
89963099.9999998,1,1
89966299.9999996,1,1
89972699.9999991,1,1
89975000,1,1
89975100,1,0
89975299.9999999,1,0
89975699.9999999,1,0
89976499.9999999,1,0
89978099.9999998,1,0
89980000,1,0
89980050.025,1,0
89980100,1,0
89980150.025,1,0
89980250.025,1,0
89980450.025,1,0
89980850.025,1,0
89981650.0249999,1,0
89983250.0249998,1,0
89986450.0249996,1,0
89990000,1,0
89990100,1,0
89990299.9999999,1,0
89990699.9999999,1,0
89991499.9999999,1,0
89993099.9999998,1,0
89996299.9999996,1,0
90000000,1,0
90000050.025,1,0.50025000058743962
90000100,1,1
90000150.025,1,1
90000250,0,1
90000250.025,0,1
90000450.025,0,1
90000850.025,0,1
90001650.0249999,0,1
90003250.0249998,0,1
90006450.0249996,0,1
90010000,0,1
90010100,0,1
90010299.9999999,0,1
90010699.9999999,0,1
90011499.9999999,0,1
90013099.9999998,0,1
90016299.9999995,0,1
90020000,0,1
90020050.025,0,1
90020100,0,1
90020150.025,0,1
90020250.025,0,1
90020450.025,0,1
90020850.025,0,1
90021650.0249999,0,1
90023250.0249998,0,1
90025000,0,1
90025100,0,0
90025299.9999999,0,0
90025699.9999999,0,0
90026499.9999999,0,0
90028099.9999998,0,0
90030000,0,0
90030100,0,0
90030299.9999999,0,0
90030699.9999999,0,0
90031499.9999999,0,0
90033099.9999998,0,0
90036299.9999995,0,0
90042699.9999991,0,0
90050000,0,0
90050050.025,0,0.50025000058743962
90050100,0,1
90050199.9499998,0,1
90050399.8499996,0,1
90050799.6499991,0,1
90051599.2499982,0,1
90053198.4499963,0,1
90056396.8499926,0,1
90062793.649985,0,1
90075000,0,1
90075100,0,0
90075299.9999999,0,0
90075699.9999999,0,0
90076499.9999999,0,0
90078099.9999998,0,0
90080000,0,0
90080050.025,0,0
90080100,0,0
90080150.025,0,0
90080250.025,0,0
90080450.025,0,0
90080850.025,0,0
90081650.0249999,0,0
90083250.0249998,0,0
90086450.0249996,0,0
90090000,0,0
90090100,0,0
90090299.9999999,0,0
90090699.9999999,0,0
90091499.9999999,0,0
90093099.9999998,0,0
90096299.9999996,0,0
90100000,0,0
90100050.025,0,0.50025000058743962
90100100,0,1
90100150.025,0,1
90100250,1,1
90100250.025,1,1
90100450.025,1,1
90100850.025,1,1
90101650.0249999,1,1
90103250.0249998,1,1
90106450.0249996,1,1
90110000,1,1
90110050.025,1,1
90110100,1,1
90110150.025,1,1
90110250.025,1,1
90110450.025,1,1
90110850.025,1,1
90111650.0249999,1,1
90113250.0249998,1,1
90116450.0249996,1,1
90120000,1,1
90120100,1,1
90120299.9999999,1,1
90120699.9999999,1,1
90121499.9999999,1,1
90123099.9999998,1,1
90125000,1,1
90125100,1,0
90125299.9999999,1,0
90125699.9999999,1,0
90126499.9999999,1,0
90128099.9999998,1,0
90130000,1,0
90130050.025,1,0
90130100,1,0
90130150.025,1,0
90130250.025,1,0
90130450.025,1,0
90130850.025,1,0
90131650.0249999,1,0
90133250.0249998,1,0
90136450.0249996,1,0
90142850.0249992,1,0
90150000,1,0
90150050.025,1,0.50025000058743962
90150100,1,1
90150199.9499998,1,1
90150399.8499996,1,1
90150799.6499991,1,1
90151599.2499982,1,1
90153198.4499963,1,1
90156396.8499926,1,1
90162793.649985,1,1
90170000,1,1
90170100,1,1
90170299.9999999,1,1
90170699.9999999,1,1
90171499.9999999,1,1
90173099.9999998,1,1
90175000,1,1
90175100,1,0
90175299.9999999,1,0
90175699.9999999,1,0
90176499.9999999,1,0
90178099.9999998,1,0
90180000,1,0
90180050.025,1,0
90180100,1,0
90180150.025,1,0
90180250.025,1,0
90180450.025,1,0
90180850.025,1,0
90181650.0249999,1,0
90183250.0249998,1,0
90186450.0249996,1,0
90192850.0249992,1,0
90200000,1,0
90200050.025,1,0.50025000058743962
90200100,1,1
90200150.025,1,1
90200250,0,1
90200250.025,0,1
90200450.025,0,1
90200850.025,0,1
90201650.0249999,0,1
90203250.0249998,0,1
90206450.0249996,0,1
90212850.0249992,0,1
90220000,0,1
90220100,0,1
90220300,0,1
90220699.9999999,0,1
90221499.9999999,0,1
90223099.9999998,0,1
90225000,0,1
90225100,0,0
90225299.9999999,0,0
90225699.9999999,0,0
90226499.9999999,0,0
90228099.9999998,0,0
90231299.9999996,0,0
90237699.9999991,0,0
90240000,0,0
90240050.025,0,0
90240100,0,0
90240150.025,0,0
90240250.025,0,0
90240450.025,0,0
90240850.025,0,0
90241650.0249999,0,0
90243250.0249998,0,0
90246450.0249996,0,0
90250000,0,0
90250050.025,0,0.50025000058743962
90250100,0,1
90250150.025,0,1
90250250,1,1
90250250.025,1,1
90250450.025,1,1
90250850.025,1,1
90251650.0249999,1,1
90253250.0249998,1,1
90256450.0249996,1,1
90262850.0249992,1,1
90270000,1,1
90270100,1,1
90270299.9999999,1,1
90270699.9999999,1,1
90271499.9999999,1,1
90273099.9999998,1,1
90275000,1,1
90275100,1,0
90275299.9999999,1,0
90275699.9999999,1,0
90276499.9999999,1,0
90278099.9999998,1,0
90281299.9999996,1,0
90287699.9999991,1,0
90300000,1,0
90300050.025,1,0.50025000058743962
90300100,1,1
90300150.025,1,1
90300250.025,1,1
90300450.025,1,1
90300850.025,1,1
90301650.0249999,1,1
90303250.0249998,1,1
90306450.0249996,1,1
90310000,1,1
90310100,1,1
90310299.9999999,1,1
90310699.9999999,1,1
90311499.9999999,1,1
90313099.9999998,1,1
90316299.9999996,1,1
90322699.9999991,1,1
90325000,1,1
90325100,1,0
90325300,1,0
90325699.9999999,1,0
90326499.9999999,1,0
90328099.9999998,1,0
90330000,1,0
90330050.025,1,0
90330100,1,0
90330150.025,1,0
90330250.025,1,0
90330450.025,1,0
90330850.025,1,0
90331650.0249999,1,0
90333250.0249998,1,0
90336450.0249996,1,0
90340000,1,0
90340100,1,0
90340299.9999999,1,0
90340699.9999999,1,0
90341499.9999999,1,0
90343099.9999998,1,0
90346299.9999995,1,0
90350000,1,0
90350050.025,1,0.50025000058743962
90350100,1,1
90350150.025,1,1
90350250.025,1,1
90350450.025,1,1
90350850.025,1,1
90351650.0249999,1,1
90353250.0249998,1,1
90356450.0249996,1,1
90362850.0249992,1,1
90370000,1,1
90370100,1,1
90370299.9999999,1,1
90370699.9999999,1,1
90371499.9999999,1,1
90373099.9999998,1,1
90375000,1,1
90375100,1,0
90375299.9999999,1,0
90375699.9999999,1,0
90376499.9999999,1,0
90378099.9999998,1,0
90381299.9999995,1,0
90387699.9999991,1,0
90390000,1,0
90390050.025,1,0
90390100,1,0
90390150.025,1,0
90390250.025,1,0
90390450.025,1,0
90390850.025,1,0
90391650.0249999,1,0
90393250.0249998,1,0
90396450.0249996,1,0
90400000,1,0
90400050.025,1,0.50025000058743962
90400100,1,1
90400199.9499998,1,1
90400399.8499996,1,1
90400799.6499991,1,1
90401599.2499982,1,1
90403198.4499963,1,1
90406396.8499925,1,1
90410000,1,1
90410100,1,1
90410299.9999999,1,1
90410699.9999999,1,1
90411499.9999999,1,1
90413099.9999998,1,1
90416299.9999996,1,1
90422699.9999991,1,1
90425000,1,1
